STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,THIC,THIC_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/19/2006,,,,,5.14,",,W",1516,",,X",,,1454,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",54,13,,,67,",,0",49,",,0",,,,,250,",,X",240,",,X",,,0,",,0",,,14.1,",,X",17,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/18/2006,,,,,8.28,",,W",20,",,X",,,2,",,W",0.25,",,0,2400",,,0,",,0,",0,",,0,",57,14,,,71,",,0",54,",,0",,,,,160,",,X",150,",,X",,,0,",,0",,,17,",,X",23,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/17/2006,,,,,5.82,",,W",2345,",,X",,,2344,",,W",0.13,",,0,2400",,,0,",,0,",0,",,0,",48,10,,,58,",,0",39,",,0",,,,,160,",,X",170,",,X",,,0,",,0",,,17.9,",,X",23.9,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/16/2006,,,,,3.58,",,W",1643,",,X",,,1642,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",50,11,,,61,",,0",36,",,0",,,,,200,",,X",200,",,X",,,0,",,0",,,13,",,X",16.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/15/2006,,,,,7.16,",,W",1440,",,X",,,1249,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",48,11,,,59,",,0",37,",,0",,,,,240,",,X",260,",,X",,,0,",,0",,,17,",,X",21,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/14/2006,,,,,8.5,",,W",1834,",,X",,,1833,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",49,11,,,60,",,0",36,",,0",,,,,290,",,X",290,",,X",,,0,",,0",,,19.9,",,X",28,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/13/2006,,,,,8.05,",,W",238,",,X",,,49,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",48,10,,,58,",,0",38,",,0",,,,,320,",,X",290,",,X",,,0,",,0",,,21,",,X",25.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/12/2006,,,,,9.17,",,W",148,",,X",,,147,",,W",0.26,",,0,2400",,,0,",,0,",0,",,0,",58,15,,,73,",,0",54,",,0",,,,,170,",,X",160,",,X",,,0,",,0",,,21.9,",,X",28,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/11/2006,,,,,8.5,",,W",2116,",,X",,,2116,",,W",0.96,",,0,2400",,,0,",,0,",0,",,0,",50,11,,,61,",,0",51,",,0",,,,,60,",,X",60,",,X",,,0,",,0",,,14.1,",,X",16.1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/10/2006,,,,,7.38,",,W",1516,",,X",,,1921,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",59,15,,,74,",,0",52,",,0",,,,,50,",,X",50,",,X",,,0,",,0",,,15,",,X",16.1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/9/2006,,,,,7.38,",,W",1524,",,X",,,1524,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",62,16,,,78,",,0",44,",,0",,,,,240,",,X",240,",,X",,,0,",,0",,,15,",,X",17,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/8/2006,,,,,4.47,",,W",1529,",,X",,,1528,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",54,13,,,67,",,0",39,",,0",,,,,170,",,X",170,",,X",,,0,",,0",,,15,",,X",17,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/7/2006,,,,,10.51,",,W",1237,",,X",,,1525,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",52,12,,,64,",,0",47,",,0",,,,,50,",,X",40,",,X",,,0,",,0",,,19.9,",,X",23,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/6/2006,,,,,13.2,",,W",1148,",,X",,,1148,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",48,11,,,59,",,0",48,",,0",,,,,60,",,X",60,",,X",,,0,",,0",,,23.9,",,X",29.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/5/2006,,,,,11.41,",,W",246,",,X",,,245,",,W",0.18,",,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",50,",,0",,,,,10,",,X",10,",,X",,,0,",,0",,,30,",,X",38.9,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/4/2006,,,,,7.83,",,W",1446,",,X",,,1445,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",62,16,,,78,",,0",57,",,0",,,,,240,",,X",240,",,X",,,0,",,0",,,19.9,",,X",23.9,",,X",,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/3/2006,,,,,6.26,",,W",1415,",,X",,,1412,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",60,15,,,75,",,0",47,",,0",,,,,240,",,X",240,",,X",,,0,",,0",,,17,",,X",23,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/2/2006,,,,,7.61,",,W",1402,",,X",,,1136,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",50,",,0",,,,,310,",,X",310,",,X",,,0,",,0",,,17.9,",,X",23,",,X",,,1,",,0",,,,,,,,,,,,,1,",,W",,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/1/2006,,,,,8.28,",,W",611,",,X",,,611,",,W",0.66,",,0,2400",,,0,",,0,",0,",,0,",51,11,,,62,",,0",55,",,0",,,,,150,",,X",160,",,X",,,0,",,0",,,16.1,",,X",21,",,X",,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/30/2006,,,,,5.82,",,W",1344,",,X",,,1424,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",52,12,,,64,",,0",41,",,0",,,,,170,",,X",160,",,X",,,0,",,0",,,17,",,X",19.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/29/2006,,,,,7.61,",,W",1258,",,X",,,1257,",,W",0.6,",,0,2400",,,0,",,0,",0,",,0,",55,13,,,68,",,0",45,",,0",,,,,270,",,X",270,",,X",,,0,",,0",,,25.9,",,X",32,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/28/2006,,,,,5.59,",,W",1128,",,X",,,1335,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",57,14,,,71,",,0",50,",,0",,,,,190,",,X",170,",,X",,,0,",,0",,,16.1,",,X",19.9,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/27/2006,,,,,6.93,",,W",1344,",,X",,,1449,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",45,",,0",,,,,170,",,X",150,",,X",,,0,",,0",,,15,",,X",17,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/26/2006,,,,,7.38,",,W",1412,",,X",,,1230,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",51,",,0",,,,,270,",,X",270,",,X",,,0,",,0",,,17,",,X",25.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/25/2006,,,,,6.71,",,W",1503,",,X",,,1502,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",57,14,,,71,",,0",50,",,0",,,,,290,",,X",290,",,X",,,0,",,0",,,16.1,",,X",21,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/24/2006,,,,,10.29,",,W",1148,",,X",,,1414,",,W",0.04,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",63,",,0",,,,,240,",,X",240,",,X",,,0,",,0",,,23,",,X",29.1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/23/2006,,,,,8.5,",,W",1313,",,X",,,1312,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",58,14,,,72,",,0",56,",,0",,,,,220,",,X",220,",,X",,,0,",,0",,,21,",,X",29.1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/22/2006,,,,,7.61,",,W",1347,",,X",,,1658,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",46,",,0",,,,,270,",,X",210,",,X",,,0,",,0",,,15,",,X",17,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/21/2006,,,,,8.72,",,W",1443,",,X",,,1421,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",54,13,,,67,",,0",50,",,0",,,,,330,",,X",320,",,X",,,0,",,0",,,17,",,X",23,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/20/2006,,,,,9.4,",,W",1216,",,X",,,33,",,W",0.11,",,0,2400",,,0,",,0,",0,",,0,",58,15,,,73,",,0",56,",,0",,,,,270,",,X",340,",,X",,,0,",,0",,,17.9,",,X",25.1,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/19/2006,,,,,9.17,",,W",1339,",,X",,,1338,",,W",0.61,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",62,",,0",,,,,190,",,X",190,",,X",,,0,",,0",,,17.9,",,X",21.9,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/18/2006,,,,,6.49,",,W",1544,",,X",,,1548,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",64,17,,,81,",,0",61,",,0",,,,,200,",,X",210,",,X",,,0,",,0",,,15,",,X",17,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/17/2006,,,,,4.25,",,W",1719,",,X",,,1751,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,17,,,80,",,0",58,",,0",,,,,200,",,X",210,",,X",,,0,",,0",,,10.1,",,X",12.1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/16/2006,,,,,3.58,",,W",850,",,X",,,850,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",62,16,,,78,",,0",58,",,0",,,,,30,",,X",40,",,X",,,0,",,0",,,8.9,",,X",10.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/15/2006,,,,,9.17,",,W",1849,",,X",,,1848,",,W",0.72,",,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",62,",,0",,,,,60,",,X",70,",,X",,,0,",,0",,,15,",,X",17.9,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/14/2006,,,,,4.7,",,W",1300,",,X",,,1259,",,W",0.31,",,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",60,",,0",,,,,170,",,X",170,",,X",,,0,",,0",,,13,",,X",16.1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/13/2006,,,,,6.26,",,W",1618,",,X",,,1616,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",55,13,,,68,",,0",48,",,0",,,,,220,",,X",210,",,X",,,0,",,0",,,16.1,",,X",17.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/12/2006,,,,,8.28,",,W",958,",,X",,,957,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",47,",,0",,,,,50,",,X",60,",,X",,,0,",,0",,,21,",,X",25.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/11/2006,,,,,11.41,",,W",1514,",,X",,,1513,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",55,13,,,68,",,0",50,",,0",,,,,60,",,X",70,",,X",,,0,",,0",,,23,",,X",28,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/10/2006,,,,,10.07,",,W",1308,",,X",,,1047,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",57,14,,,71,",,0",50,",,0",,,,,50,",,X",10,",,X",,,0,",,0",,,17.9,",,X",23,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/9/2006,,,,,6.93,",,W",1452,",,X",,,1450,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",65,17,,,82,",,0",61,",,0",,,,,200,",,X",210,",,X",,,0,",,0",,,16.1,",,X",19.9,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/8/2006,,,,,5.82,",,W",1338,",,X",,,1338,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",58,",,0",,,,,180,",,X",180,",,X",,,0,",,0",,,16.1,",,X",17.9,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/7/2006,,,,,3.8,",,W",1714,",,X",,,1756,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",58,",,0",,,,,160,",,X",130,",,X",,,0,",,0",,,12.1,",,X",13,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/6/2006,,,,,4.7,",,W",1515,",,X",,,1625,",,W",0.02,",,0,2400",,,0,",,0,",0,",,0,",60,15,,,75,",,0",61,",,0",,,,,280,",,X",270,",,X",,,0,",,0",,,12.1,",,X",16.1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/5/2006,,,,,5.14,",,W",1614,",,X",,,819,",,W",0.27,",,0,2400",,,0,",,0,",0,",,0,",59,15,,,74,",,0",57,",,0",,,,,270,",,X",10,",,X",,,0,",,0",,,10.1,",,X",13,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/4/2006,,,,,8.5,",,W",1430,",,X",,,1330,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",60,15,,,75,",,0",58,",,0",,,,,280,",,X",280,",,X",,,0,",,0",,,16.1,",,X",21.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/3/2006,,,,,7.83,",,W",650,",,X",,,714,",,W",0.46,",,0,2400",,,0,",,0,",0,",,0,",57,14,,,71,",,0",61,",,0",,,,,120,",,X",100,",,X",,,0,",,0",,,16.1,",,X",21,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/2/2006,,,,,14.09,",,W",1544,",,X",,,1249,",,W",0.04,",,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",61,",,0",,,,,80,",,X",90,",,X",,,0,",,0",,,23.9,",,X",30,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/1/2006,,,,,9.17,",,W",1344,",,X",,,2231,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",58,14,,,72,",,0",56,",,0",,,,,90,",,X",50,",,X",,,0,",,0",,,16.1,",,X",21,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/31/2006,,,,,6.71,",,W",2355,",,X",,,10,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",59,15,,,74,",,0",55,",,0",,,,,10,",,X",10,",,X",,,0,",,0",,,17,",,X",21.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/30/2006,,,,,6.93,",,W",2334,",,X",,,2333,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",61,16,,,77,",,0",62,",,0",,,,,20,",,X",20,",,X",,,0,",,0",,,17.9,",,X",23,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/29/2006,,,,,10.51,",,W",1040,",,X",,,724,",,W",0.08,",,0,2400",,,0,",,0,",0,",,0,",52,12,,,64,",,0",61,",,0",,,,,30,",,X",30,",,X",,,0,",,0",,,16.1,",,X",19.9,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/28/2006,,,,,7.38,",,W",2231,",,X",,,2137,",,W",0.83,",,0,2400",,,0,",,0,",0,",,0,",55,13,,,68,",,0",61,",,0",,,,,40,",,X",40,",,X",,,0,",,0",,,15,",,X",17.9,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/27/2006,,,,,6.93,",,W",2031,",,X",,,936,",,W",0.22,",,0,2400",,,0,",,0,",0,",,0,",53,13,,,66,",,0",57,",,0",,,,,150,",,X",150,",,X",,,0,",,0",,,14.1,",,X",17.9,",,X",,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/26/2006,,,,,6.93,",,W",1511,",,X",,,1506,",,W",0.01,",,0,2400",,,0,",,0,",0,",,0,",59,15,,,74,",,0",60,",,0",,,,,180,",,X",190,",,X",,,0,",,0",,,15,",,X",17,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/25/2006,,,,,6.71,",,W",1254,",,X",,,1322,",,W",0.52,",,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",61,",,0",,,,,60,",,X",90,",,X",,,0,",,0",,,13,",,X",15,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/24/2006,,,,,5.14,",,W",1706,",,X",,,818,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",62,16,,,78,",,0",62,",,0",,,,,180,",,X",50,",,X",,,0,",,0",,,12.1,",,X",16.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/23/2006,,,,,4.92,",,W",1746,",,X",,,1806,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",67,18,,,85,",,0",63,",,0",,,,,40,",,X",40,",,X",,,0,",,0",,,16.1,",,X",17.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/22/2006,,,,,6.49,",,W",1613,",,X",,,1234,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",66,18,,,84,",,0",61,",,0",,,,,300,",,X",300,",,X",,,0,",,0",,,15,",,X",21,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/21/2006,,,,,6.71,",,W",1312,",,X",,,1223,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",61,15,,,76,",,0",64,",,0",,,,,300,",,X",330,",,X",,,0,",,0",,,16.1,",,X",21.9,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/20/2006,,,,,8.28,",,W",1405,",,X",,,1405,",,W",0.67,",,0,2400",,,0,",,0,",0,",,0,",69,18,,,87,",,0",68,",,0",,,,,260,",,X",250,",,X",,,0,",,0",,,21.9,",,X",25.9,",,X",,,1,",,0",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/19/2006,,,,,7.16,",,W",1439,",,X",,,1438,",,W",0.08,",,0,2400",,,0,",,0,",0,",,0,",66,18,,,84,",,0",60,",,0",,,,,220,",,X",220,",,X",,,0,",,0",,,17.9,",,X",21.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
